29-12-2023 21:11:39,215 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\patientXmlElement.py 137:'AGE'
29-12-2023 21:11:41,983 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1331:list index out of range
29-12-2023 21:11:41,984 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1340:list index out of range
29-12-2023 21:11:41,985 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1347:list index out of range
29-12-2023 21:11:41,986 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1356:list index out of range
29-12-2023 21:11:42,201 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1331:list index out of range
29-12-2023 21:11:42,203 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1340:list index out of range
29-12-2023 21:11:42,204 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1347:list index out of range
29-12-2023 21:11:42,206 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1356:list index out of range
29-12-2023 21:11:42,491 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1331:list index out of range
29-12-2023 21:11:42,492 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1340:list index out of range
29-12-2023 21:11:42,493 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1347:list index out of range
29-12-2023 21:11:42,494 ERROR    [helper.py:161] D:\Freelancing\Maaz Bhai's Work\AWS-Deploy\rest_api\data_ingestion\R2xml\drugXmlElement.py 1356:list index out of range
29-12-2023 22:18:06,154 DEBUG    [hooks.py:482] Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
29-12-2023 22:18:06,160 DEBUG    [hooks.py:482] Changing event name from before-call.apigateway to before-call.api-gateway
29-12-2023 22:18:06,162 DEBUG    [hooks.py:482] Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
29-12-2023 22:18:06,165 DEBUG    [hooks.py:482] Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
29-12-2023 22:18:06,165 DEBUG    [hooks.py:482] Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
29-12-2023 22:18:06,166 DEBUG    [hooks.py:482] Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
29-12-2023 22:18:06,168 DEBUG    [hooks.py:482] Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
29-12-2023 22:18:06,173 DEBUG    [hooks.py:482] Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
29-12-2023 22:18:06,173 DEBUG    [hooks.py:482] Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
29-12-2023 22:18:06,177 DEBUG    [hooks.py:482] Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
29-12-2023 22:18:06,177 DEBUG    [hooks.py:482] Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
29-12-2023 22:18:06,180 DEBUG    [loaders.py:180] Loading JSON file: D:\Freelancing\Maaz Bhai's Work\py_env\lib\site-packages\botocore\data\endpoints.json
29-12-2023 22:18:06,229 DEBUG    [loaders.py:180] Loading JSON file: D:\Freelancing\Maaz Bhai's Work\py_env\lib\site-packages\botocore\data\sdk-default-configuration.json
29-12-2023 22:18:06,229 DEBUG    [hooks.py:238] Event choose-service-name: calling handler <function handle_service_name_alias at 0x0000015121B04940>
29-12-2023 22:18:06,478 DEBUG    [loaders.py:180] Loading JSON file: D:\Freelancing\Maaz Bhai's Work\py_env\lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
29-12-2023 22:18:06,678 DEBUG    [loaders.py:180] Loading JSON file: D:\Freelancing\Maaz Bhai's Work\py_env\lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
29-12-2023 22:18:06,684 DEBUG    [loaders.py:180] Loading JSON file: D:\Freelancing\Maaz Bhai's Work\py_env\lib\site-packages\botocore\data\partitions.json
29-12-2023 22:18:06,700 DEBUG    [hooks.py:238] Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x0000015121A7AC20>
29-12-2023 22:18:06,700 DEBUG    [hooks.py:238] Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000001512D4A25F0>
29-12-2023 22:18:06,703 DEBUG    [hooks.py:238] Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x0000015121A7A9E0>
29-12-2023 22:18:06,704 DEBUG    [configprovider.py:948] Looking for endpoint for s3 via: environment_service
29-12-2023 22:18:06,704 DEBUG    [configprovider.py:948] Looking for endpoint for s3 via: environment_global
29-12-2023 22:18:06,704 DEBUG    [configprovider.py:948] Looking for endpoint for s3 via: config_service
29-12-2023 22:18:06,704 DEBUG    [configprovider.py:948] Looking for endpoint for s3 via: config_global
29-12-2023 22:18:06,704 DEBUG    [configprovider.py:964] No configured endpoint found.
29-12-2023 22:18:06,712 DEBUG    [endpoint.py:408] Setting s3 timeout as (60, 60)
29-12-2023 22:18:06,776 DEBUG    [loaders.py:180] Loading JSON file: D:\Freelancing\Maaz Bhai's Work\py_env\lib\site-packages\botocore\data\_retry.json
29-12-2023 22:18:06,777 DEBUG    [client.py:285] Registering retry handlers for service: s3
29-12-2023 22:18:06,777 DEBUG    [utils.py:1728] Registering S3 region redirector handler
29-12-2023 22:18:06,778 DEBUG    [utils.py:1669] Registering S3Express Identity Resolver
29-12-2023 22:18:06,783 DEBUG    [transfer.py:201] Opting out of CRT Transfer Manager. Preferred client: auto, CRT available: False, Instance Optimized: False.
29-12-2023 22:18:06,783 DEBUG    [transfer.py:178] Using default client. pid: 58028, thread: 120420
29-12-2023 22:18:06,784 DEBUG    [utils.py:632] Acquiring 0
29-12-2023 22:18:06,789 DEBUG    [tasks.py:205] UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512F2E39D0>}) about to wait for the following futures []
29-12-2023 22:18:06,789 DEBUG    [tasks.py:216] UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512F2E39D0>}) done waiting for dependent futures
29-12-2023 22:18:06,814 DEBUG    [tasks.py:160] Executing task UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512F2E39D0>}) with kwargs {'client': <botocore.client.S3 object at 0x000001512E81F1F0>, 'config': <boto3.s3.transfer.TransferConfig object at 0x000001512DAE1AB0>, 'osutil': <s3transfer.utils.OSUtils object at 0x000001512DAE2E90>, 'request_executor': <s3transfer.futures.BoundedExecutor object at 0x000001512F2E3010>, 'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512F2E39D0>}
29-12-2023 22:18:06,814 DEBUG    [futures.py:318] Submitting task PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'extra_args': {}}) to executor <s3transfer.futures.BoundedExecutor object at 0x000001512F2E3010> for transfer request: 0.
29-12-2023 22:18:06,815 DEBUG    [utils.py:632] Acquiring 0
29-12-2023 22:18:06,834 DEBUG    [tasks.py:205] PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'extra_args': {}}) about to wait for the following futures []
29-12-2023 22:18:06,834 DEBUG    [utils.py:645] Releasing acquire 0/None
29-12-2023 22:18:06,834 DEBUG    [tasks.py:216] PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'extra_args': {}}) done waiting for dependent futures
29-12-2023 22:18:06,835 DEBUG    [tasks.py:160] Executing task PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'extra_args': {}}) with kwargs {'client': <botocore.client.S3 object at 0x000001512E81F1F0>, 'fileobj': <s3transfer.utils.ReadFileChunk object at 0x000001512F2E3F40>, 'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'extra_args': {}}
29-12-2023 22:18:06,835 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function validate_ascii_metadata at 0x0000015121B06CB0>
29-12-2023 22:18:06,836 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function sse_md5 at 0x0000015121B060E0>
29-12-2023 22:18:06,836 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function convert_body_to_file_like_object at 0x0000015121B075B0>
29-12-2023 22:18:06,836 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function validate_bucket_name at 0x0000015121B06050>
29-12-2023 22:18:06,836 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function remove_bucket_from_url_paths_from_model at 0x0000015121B07E20>
29-12-2023 22:18:06,836 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x000001512F2E2DA0>>
29-12-2023 22:18:06,836 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <bound method S3ExpressIdentityResolver.inject_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001512F2E2D70>>
29-12-2023 22:18:06,836 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function generate_idempotent_uuid at 0x0000015121B05EA0>
29-12-2023 22:18:06,837 DEBUG    [hooks.py:238] Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x0000015121B28040>
29-12-2023 22:18:06,837 DEBUG    [hooks.py:238] Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x000001512F2E2DA0>>
29-12-2023 22:18:06,837 DEBUG    [regions.py:498] Calling endpoint provider with parameters: {'Bucket': 'ingest-new', 'Region': 'eu-north-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': False, 'Key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
29-12-2023 22:18:06,839 DEBUG    [regions.py:513] Endpoint provider result: https://ingest-new.s3.eu-north-1.amazonaws.com
29-12-2023 22:18:06,839 DEBUG    [regions.py:660] Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
29-12-2023 22:18:06,839 DEBUG    [regions.py:733] Selected auth type "v4" as "v4" with signing context params: {'region': 'eu-north-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
29-12-2023 22:18:06,843 DEBUG    [hooks.py:238] Event before-call.s3.PutObject: calling handler <function conditionally_calculate_checksum at 0x00000151219CA3B0>
29-12-2023 22:18:06,844 DEBUG    [hooks.py:238] Event before-call.s3.PutObject: calling handler <function add_expect_header at 0x0000015121B063B0>
29-12-2023 22:18:06,845 DEBUG    [handlers.py:351] Adding expect 100 continue header to request.
29-12-2023 22:18:06,845 DEBUG    [hooks.py:238] Event before-call.s3.PutObject: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001512F2E2D70>>
29-12-2023 22:18:06,845 DEBUG    [hooks.py:238] Event before-call.s3.PutObject: calling handler <function add_recursion_detection_header at 0x0000015121B05B40>
29-12-2023 22:18:06,845 DEBUG    [hooks.py:238] Event before-call.s3.PutObject: calling handler <function inject_api_version_header_if_needed at 0x0000015121B076D0>
29-12-2023 22:18:06,845 DEBUG    [endpoint.py:114] Making request for OperationModel(name=PutObject) with params: {'url_path': '/media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'query_string': {}, 'method': 'PUT', 'headers': {'User-Agent': 'Boto3/1.34.0 md/Botocore#1.34.0 ua/2.0 os/windows#10 md/arch#amd64 lang/python#3.10.7 md/pyimpl#CPython cfg/retry-mode#legacy Botocore/1.34.0', 'Content-MD5': 'j7ZThRxhoEJqaoD3P4MrNQ==', 'Expect': '100-continue'}, 'body': <s3transfer.utils.ReadFileChunk object at 0x000001512F2E3F40>, 'auth_path': '/ingest-new/media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'url': 'https://ingest-new.s3.eu-north-1.amazonaws.com/media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'context': {'client_region': 'eu-north-1', 'client_config': <botocore.config.Config object at 0x000001512DF144F0>, 'has_streaming_input': True, 'auth_type': 'v4', 's3_redirect': {'redirected': False, 'bucket': 'ingest-new', 'params': {'Bucket': 'ingest-new', 'Key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf', 'Body': <s3transfer.utils.ReadFileChunk object at 0x000001512F2E3F40>}}, 'S3Express': {'bucket_name': 'ingest-new'}, 'signing': {'region': 'eu-north-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'eu-north-1'}]}}}
29-12-2023 22:18:06,848 DEBUG    [hooks.py:238] Event request-created.s3.PutObject: calling handler <function signal_not_transferring at 0x000001512C116560>
29-12-2023 22:18:06,848 DEBUG    [hooks.py:238] Event request-created.s3.PutObject: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001512DF17460>>
29-12-2023 22:18:06,848 DEBUG    [hooks.py:238] Event choose-signer.s3.PutObject: calling handler <function set_operation_specific_signer at 0x0000015121B05D80>
29-12-2023 22:18:06,849 DEBUG    [hooks.py:238] Event before-sign.s3.PutObject: calling handler <function remove_arn_from_signing_path at 0x0000015121B07F40>
29-12-2023 22:18:06,849 DEBUG    [hooks.py:238] Event before-sign.s3.PutObject: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000001512F2E2D70>>
29-12-2023 22:18:06,849 DEBUG    [auth.py:425] Calculating signature using v4 auth.
29-12-2023 22:18:06,849 DEBUG    [auth.py:426] CanonicalRequest:
PUT
/media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf

content-md5:j7ZThRxhoEJqaoD3P4MrNQ==
host:ingest-new.s3.eu-north-1.amazonaws.com
x-amz-content-sha256:UNSIGNED-PAYLOAD
x-amz-date:20231229T171806Z

content-md5;host;x-amz-content-sha256;x-amz-date
UNSIGNED-PAYLOAD
29-12-2023 22:18:06,850 DEBUG    [auth.py:428] StringToSign:
AWS4-HMAC-SHA256
20231229T171806Z
20231229/eu-north-1/s3/aws4_request
43f3d0793d1d6c5ed1ba1d7e5bd15918381cc0e05df952f824f9202cb69704fa
29-12-2023 22:18:06,850 DEBUG    [auth.py:430] Signature:
81502bc44ef9ac19b9c51f7eff5d9ccaa803ce692602c66e728b97336504897b
29-12-2023 22:18:06,850 DEBUG    [hooks.py:238] Event request-created.s3.PutObject: calling handler <function signal_transferring at 0x000001512C116B00>
29-12-2023 22:18:06,850 DEBUG    [hooks.py:238] Event request-created.s3.PutObject: calling handler <function add_retry_headers at 0x0000015121B07D90>
29-12-2023 22:18:06,850 DEBUG    [endpoint.py:265] Sending http request: <AWSPreparedRequest stream_output=False, method=PUT, url=https://ingest-new.s3.eu-north-1.amazonaws.com/media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf, headers={'User-Agent': b'Boto3/1.34.0 md/Botocore#1.34.0 ua/2.0 os/windows#10 md/arch#amd64 lang/python#3.10.7 md/pyimpl#CPython cfg/retry-mode#legacy Botocore/1.34.0', 'Content-MD5': b'j7ZThRxhoEJqaoD3P4MrNQ==', 'Expect': b'100-continue', 'X-Amz-Date': b'20231229T171806Z', 'X-Amz-Content-SHA256': b'UNSIGNED-PAYLOAD', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIAZDWTMXTK6AOP2ENE/20231229/eu-north-1/s3/aws4_request, SignedHeaders=content-md5;host;x-amz-content-sha256;x-amz-date, Signature=81502bc44ef9ac19b9c51f7eff5d9ccaa803ce692602c66e728b97336504897b', 'amz-sdk-invocation-id': b'9bc8d3bf-2370-41c2-adff-76ca5146ba14', 'amz-sdk-request': b'attempt=1', 'Content-Length': '219254'}>
29-12-2023 22:18:06,851 DEBUG    [httpsession.py:97] Certificate path: D:\Freelancing\Maaz Bhai's Work\py_env\lib\site-packages\certifi\cacert.pem
29-12-2023 22:18:06,852 DEBUG    [connectionpool.py:1048] Starting new HTTPS connection (1): ingest-new.s3.eu-north-1.amazonaws.com:443
29-12-2023 22:18:07,573 DEBUG    [awsrequest.py:127] Waiting for 100 Continue response.
29-12-2023 22:18:07,762 DEBUG    [awsrequest.py:173] 100 Continue response seen, now sending request body.
29-12-2023 22:18:08,643 DEBUG    [connectionpool.py:546] https://ingest-new.s3.eu-north-1.amazonaws.com:443 "PUT /media/public/automation_poc/raj/uploads/data_ingestion/3/1.pdf HTTP/1.1" 200 0
29-12-2023 22:18:08,644 DEBUG    [parsers.py:240] Response headers: {'x-amz-id-2': '6YimfQjxezbdbu3ydKE1XRewh4taEH7hV14tsB93tbOmW1/OsfDQl2cVw4tiKitwR3tB3SYZ2Bw=', 'x-amz-request-id': 'BMMNNYPAYEYBKT0J', 'Date': 'Fri, 29 Dec 2023 17:18:12 GMT', 'x-amz-version-id': 'QXr30m3kyvvscgcIIU_NRk9b8Y7kPw3y', 'x-amz-server-side-encryption': 'AES256', 'ETag': '"8fb653851c61a0426a6a80f73f832b35"', 'Server': 'AmazonS3', 'Content-Length': '0'}
29-12-2023 22:18:08,644 DEBUG    [parsers.py:241] Response body:
b''
29-12-2023 22:18:08,645 DEBUG    [hooks.py:238] Event needs-retry.s3.PutObject: calling handler <botocore.retryhandler.RetryHandler object at 0x000001512F2E2CE0>
29-12-2023 22:18:08,645 DEBUG    [retryhandler.py:211] No retry needed.
29-12-2023 22:18:08,645 DEBUG    [hooks.py:238] Event needs-retry.s3.PutObject: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000001512F2E2DA0>>
29-12-2023 22:18:08,646 DEBUG    [utils.py:645] Releasing acquire 0/None
29-12-2023 22:18:08,678 DEBUG    [transfer.py:201] Opting out of CRT Transfer Manager. Preferred client: auto, CRT available: False, Instance Optimized: False.
29-12-2023 22:18:08,678 DEBUG    [transfer.py:178] Using default client. pid: 58028, thread: 120420
29-12-2023 22:18:08,679 DEBUG    [utils.py:632] Acquiring 0
29-12-2023 22:18:08,710 DEBUG    [tasks.py:205] UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512C3B55A0>}) about to wait for the following futures []
29-12-2023 22:18:08,711 DEBUG    [tasks.py:216] UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512C3B55A0>}) done waiting for dependent futures
29-12-2023 22:18:08,711 DEBUG    [tasks.py:160] Executing task UploadSubmissionTask(transfer_id=0, {'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512C3B55A0>}) with kwargs {'client': <botocore.client.S3 object at 0x000001512E81F1F0>, 'config': <boto3.s3.transfer.TransferConfig object at 0x000001512F2E3460>, 'osutil': <s3transfer.utils.OSUtils object at 0x000001512F2E3430>, 'request_executor': <s3transfer.futures.BoundedExecutor object at 0x000001512F2E3D60>, 'transfer_future': <s3transfer.futures.TransferFuture object at 0x000001512C3B55A0>}
29-12-2023 22:18:08,712 DEBUG    [futures.py:318] Submitting task PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/page_1.png', 'extra_args': {}}) to executor <s3transfer.futures.BoundedExecutor object at 0x000001512F2E3D60> for transfer request: 0.
29-12-2023 22:18:08,712 DEBUG    [utils.py:632] Acquiring 0
29-12-2023 22:18:08,717 DEBUG    [tasks.py:205] PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/page_1.png', 'extra_args': {}}) about to wait for the following futures []
29-12-2023 22:18:08,718 DEBUG    [utils.py:645] Releasing acquire 0/None
29-12-2023 22:18:08,718 DEBUG    [tasks.py:216] PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/page_1.png', 'extra_args': {}}) done waiting for dependent futures
29-12-2023 22:18:08,718 DEBUG    [tasks.py:160] Executing task PutObjectTask(transfer_id=0, {'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/page_1.png', 'extra_args': {}}) with kwargs {'client': <botocore.client.S3 object at 0x000001512E81F1F0>, 'fileobj': <s3transfer.utils.ReadFileChunk object at 0x000001512C333220>, 'bucket': 'ingest-new', 'key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/page_1.png', 'extra_args': {}}
29-12-2023 22:18:08,718 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function validate_ascii_metadata at 0x0000015121B06CB0>
29-12-2023 22:18:08,719 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function sse_md5 at 0x0000015121B060E0>
29-12-2023 22:18:08,719 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function convert_body_to_file_like_object at 0x0000015121B075B0>
29-12-2023 22:18:08,719 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function validate_bucket_name at 0x0000015121B06050>
29-12-2023 22:18:08,719 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function remove_bucket_from_url_paths_from_model at 0x0000015121B07E20>
29-12-2023 22:18:08,719 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x000001512F2E2DA0>>
29-12-2023 22:18:08,719 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <bound method S3ExpressIdentityResolver.inject_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001512F2E2D70>>
29-12-2023 22:18:08,719 DEBUG    [hooks.py:238] Event before-parameter-build.s3.PutObject: calling handler <function generate_idempotent_uuid at 0x0000015121B05EA0>
29-12-2023 22:18:08,720 DEBUG    [hooks.py:238] Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x0000015121B28040>
29-12-2023 22:18:08,720 DEBUG    [hooks.py:238] Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x000001512F2E2DA0>>
29-12-2023 22:18:08,720 DEBUG    [regions.py:498] Calling endpoint provider with parameters: {'Bucket': 'ingest-new', 'Region': 'eu-north-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': False, 'Key': 'media/public/automation_poc/raj/uploads/data_ingestion/3/page_1.png', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
29-12-2023 22:18:08,722 DEBUG    [regions.py:513] Endpoint provider result: https://ingest-new.s3.eu-north-1.amazonaws.com
29-12-2023 22:18:08,722 DEBUG    [regions.py:660] Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
29-12-2023 22:18:08,722 DEBUG    [regions.py:733] Selected auth type "v4" as "v4" with signing context params: {'region': 'eu-north-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
29-12-2023 22:18:08,722 DEBUG    [hooks.py:238] Event before-call.s3.PutObject: calling handler <function conditionally_calculate_checksum at 0x00000151219CA3B0>
29-12-2023 22:18:08,728 DEBUG    [hooks.py:238] Event before-call.s3.PutObject: calling handler <function add_expect_header at 0x0000015121B063B0>
29-12-2023 22:18:08,729 DEBUG    [handlers.py:351] Adding expect 100 continue header to request.
